ID Sire Dam CG Ultra WT1 WT2 FI GAIN FCR RFI
186832889 Sire_179543793 Dam_179967947 186_5_179_M_F 41.35 2080 2706 1186 626 1.895 52.65
186832895 Sire_179543793 Dam_179971042 186_5_179_M_F 38.08 1938 2640 1166 702 1.661 0.84
186832923 Sire_179971797 Dam_179543385 186_5_179_M_M 43.16 2258 3076 1250 818 1.528 -93.33
186832931 Sire_179971797 Dam_179975137 186_5_179_M_F 40.35 1946 2372 839 426 1.969 -64.45
186832933 Sire_179971797 Dam_179978304 186_5_179_M_F 36.97 1796 2310 872 514 1.696 -72.44
186832935 Sire_179971797 Dam_179979413 186_5_179_M_F 39.88 2020 2626 1084 606 1.789 -12.94
186832937 Sire_179971797 Dam_179979199 186_5_179_M_F 38.25 1856 2434 940 578 1.626 -82.94
186832963 Sire_179542091 Dam_179969247 186_5_179_M_F 40.17 1916 2438 936 522 1.793 -50.65
186832971 Sire_179542091 Dam_179975017 186_5_179_M_M 44.76 2310 3162 1359 852 1.595 -28.93
186832985 Sire_178965556 Dam_178957148 186_5_178_O_F 35.62 2118 2648 1100 530 2.075 47.54
186832999 Sire_178958302 Dam_178954024 186_5_178_O_F 34.82 1860 2494 1221 634 1.926 143.34
186833005 Sire_178958302 Dam_178957642 186_5_178_O_F 30.82 1822 2254 833 432 1.928 -40.49
186833019 Sire_178961449 Dam_178956983 186_5_178_O_M 46.93 2230 2728 979 498 1.966 -81.09
186833021 Sire_178961449 Dam_178956983 186_5_178_O_F 40.29 1866 2420 977 554 1.764 -25.86
186833023 Sire_178961449 Dam_178956983 186_5_178_O_F 40.04 1882 2528 1185 646 1.834 89.53
186833025 Sire_178961449 Dam_178958549 186_5_178_O_F 41.09 1894 2424 942 530 1.777 -45.96
186833031 Sire_178961449 Dam_178959923 186_5_178_O_M 45.74 2296 3016 1400 720 1.944 129.63
186833039 Sire_178956159 Dam_178954031 186_5_178_O_M 41.73 2196 3110 1459 914 1.596 51.52
186833043 Sire_178956159 Dam_178954273 186_5_178_O_F 38.1 1908 2552 1083 644 1.682 -18.04
186833045 Sire_178956159 Dam_178954845 186_5_178_O_F 34.98 1826 2604 1234 778 1.586 28.39
186833053 Sire_178956159 Dam_178967220 186_5_178_O_M 37.78 2250 2988 1294 738 1.753 21.77
186833055 Sire_178956159 Dam_178967220 186_5_178_O_F 41.57 2054 2746 1251 692 1.808 62.01
186833065 Sire_178967068 Dam_178955117 186_5_178_O_F 39.59 1906 2432 1068 526 2.03 80.41
186833079 Sire_178967068 Dam_178963436 186_5_178_O_F 43.54 2010 2556 1079 546 1.976 42.33
186833081 Sire_178967068 Dam_178964409 186_5_178_O_F 33.97 1898 2552 1129 654 1.726 21.27
186833095 Sire_178956865 Dam_178957628 186_5_178_O_F 37.54 1896 2374 962 478 2.013 23.2
186833119 Sire_178954846 Dam_178954901 186_5_178_O_F 34.68 1934 2646 1108 712 1.556 -65.58
186833127 Sire_178953725 Dam_178957602 186_5_178_O_M 40.01 2242 3178 1388 936 1.483 -51.99
186833141 Sire_178953725 Dam_178967258 186_5_178_O_M 44.19 2312 3268 1461 956 1.528 -16.88
186833143 Sire_178954076 Dam_178953672 186_5_178_O_F 36.73 1990 2782 1234 792 1.558 -32.22
186833151 Sire_178954076 Dam_178955200 186_5_178_O_F 32.35 1944 2650 1271 706 1.8 100.28
186833155 Sire_178954076 Dam_178959102 186_5_178_O_F 34.51 1836 2452 1000 616 1.623 -53.53
186833159 Sire_178954076 Dam_178964469 186_5_178_O_F 38.13 1810 2472 1072 662 1.619 -18.05
186833171 Sire_178959889 Dam_178962848 186_5_178_O_F 37.17 1960 2704 1171 744 1.574 -40.67
186833193 Sire_178964030 Dam_178960300 186_5_178_O_F 36.42 1980 2430 898 450 1.996 -38.2
186833195 Sire_178964030 Dam_178960300 186_5_178_O_F 38.62 1948 2612 1136 664 1.711 4.31
186833203 Sire_178964030 Dam_178962204 186_5_178_O_F 36.61 1922 2532 1251 610 2.051 178.45
186833215 Sire_178964846 Dam_178954841 186_5_178_O_F 36.35 1968 2916 1326 948 1.399 -83.11
186833223 Sire_178964846 Dam_178959038 186_5_178_O_F 34.58 1780 2336 1008 556 1.813 27.99
186833239 Sire_178964846 Dam_178964425 186_5_178_O_M 48.07 2386 3136 1389 750 1.852 66.23
186833273 Sire_178955883 Dam_178965508 186_5_178_O_F 34.95 1898 2480 1078 582 1.852 39.14
186833279 Sire_178955883 Dam_178966633 186_5_178_O_M 42.03 2416 3210 1319 794 1.661 -50.45
186833283 Sire_178962202 Dam_178958855 186_5_178_O_F 38.48 1946 2378 976 432 2.259 66.81
186833289 Sire_178962202 Dam_178960323 186_5_178_O_M 37.05 2290 2826 1076 536 2.007 -34.49
186833295 Sire_178962202 Dam_178965722 186_5_178_O_F 35.71 1862 2594 1124 732 1.536 -47.98
186833299 Sire_178954336 Dam_178953270 186_5_178_O_F 38.77 1908 2312 889 404 2.2 17.53
186833313 Sire_178954336 Dam_178965567 186_5_178_O_F 36.41 1872 2496 1021 624 1.636 -50.55
186833325 Sire_178953078 Dam_178955362 186_5_178_O_M 40.14 2280 2950 1268 670 1.893 45.33
186833329 Sire_178953078 Dam_178956911 186_5_178_O_M 41.48 2370 3122 1371 752 1.823 51.25
186833333 Sire_178953078 Dam_178961038 186_5_178_O_M 42.05 2332 3142 1443 810 1.781 84.65
186833335 Sire_178953078 Dam_178961038 186_5_178_O_F 42.87 1994 2582 1041 588 1.77 -31.24
186833347 Sire_178961678 Dam_178960353 186_5_178_O_F 36.28 1814 2342 901 528 1.706 -62.02
186833349 Sire_178961678 Dam_178961004 186_5_178_O_F 37.8 1934 2692 1326 758 1.749 108.42
186833355 Sire_178961678 Dam_178963910 186_5_178_O_F 35.23 1976 2540 1022 564 1.812 -22.1
186833361 Sire_178961678 Dam_178965831 186_5_178_O_F 29.37 1842 2346 977 504 1.938 28.88
186833383 Sire_178964808 Dam_178960121 186_5_178_O_F 36.99 1908 2552 1051 644 1.632 -50.04
186833385 Sire_178964808 Dam_178960121 186_5_178_O_F 37.17 1858 2422 964 564 1.709 -46.12
186833389 Sire_178964808 Dam_178963318 186_5_178_O_F 36.6 1854 2546 1091 692 1.577 -40.41
186833403 Sire_178965769 Dam_178965501 186_5_178_O_M 43.01 2186 2996 1397 810 1.725 81.84
186833407 Sire_178965769 Dam_178965864 186_5_178_O_F 34.06 1912 2540 1198 628 1.908 111.11
186833411 Sire_178965769 Dam_178960591 186_5_178_O_F 36.82 1832 2496 1171 664 1.764 72.71
186833415 Sire_178965769 Dam_178960734 186_5_178_O_F 32.2 1852 2422 965 570 1.693 -49.13
186833419 Sire_178965769 Dam_178963748 186_5_178_O_M 44.67 2282 3360 1643 1078 1.524 69.16
186833429 Sire_178958031 Dam_178961044 186_5_178_O_M 44.82 2282 3270 1523 988 1.541 26.49
186833431 Sire_178958031 Dam_178961677 186_5_178_O_F 35.86 1844 2590 1176 746 1.576 -4.19
186833437 Sire_178958031 Dam_178962142 186_5_178_O_F 40.02 1874 2562 1165 688 1.693 31.66
186833439 Sire_178958031 Dam_178965293 186_5_178_O_F 32.93 1884 2610 1247 726 1.718 74.43
186833441 Sire_181565045 Dam_181564836 186_6_181_V_F 49.47 1981 2617 1222 636 1.921 91.48
186833445 Sire_181565045 Dam_181565006 186_6_181_V_F 41.49 1950 2637 1202 687 1.75 27.73
186833451 Sire_181565045 Dam_181805288 186_6_181_V_M 37.56 2271 3048 1384 777 1.781 39.72
186833483 Sire_181980766 Dam_181564583 186_6_181_V_F 40.78 1916 2580 1109 664 1.67 -31.9
186833497 Sire_181980766 Dam_181802792 186_6_181_V_F 42.45 1999 2719 1246 720 1.731 23.78
186833507 Sire_181980766 Dam_181808073 186_6_181_V_F 43.09 1844 2550 1129 706 1.599 -34.71
186833513 Sire_181800930 Dam_181563575 186_6_181_V_F 35.46 1925 2568 1148 643 1.785 26.19
186833515 Sire_181800930 Dam_181563575 186_6_181_V_M 50.24 2493 3243 1400 750 1.867 30.41
186833517 Sire_181800930 Dam_181564024 186_6_181_V_F 51.81 2219 2926 1298 707 1.836 26.6
186833521 Sire_181800930 Dam_181800149 186_6_181_V_M 47.91 2368 2946 1286 578 2.225 98.34
186833523 Sire_181800930 Dam_181800149 186_6_181_V_F 41.88 1970 2506 1092 536 2.037 67.68
186833527 Sire_181800930 Dam_181802810 186_6_181_V_F 39.26 1864 2386 1068 522 2.046 88.26
186833529 Sire_181800930 Dam_181802810 186_6_181_V_F 39.83 1855 2482 1210 627 1.93 124.59
186833533 Sire_181800930 Dam_181805413 186_6_181_V_F 46.34 2195 2983 1372 788 1.741 23.94
186833545 Sire_181567224 Dam_181566682 186_6_181_V_M 44.25 2450 3526 1759 1076 1.635 107
186833563 Sire_181806424 Dam_181568947 186_6_181_V_F 42.34 1854 2542 1142 688 1.66 -6
186833585 Sire_181809161 Dam_181801579 186_6_181_V_F 34.05 1898 2416 960 518 1.853 -25.29
186833587 Sire_181809161 Dam_181801579 186_6_181_V_F 39.2 1914 2759 1358 845 1.607 31.11
186833589 Sire_181809161 Dam_181565007 186_6_181_V_M 43.63 2300 2803 1010 503 2.008 -95.33
186833593 Sire_181809161 Dam_181566399 186_6_181_V_M 43.2 2270 2852 1330 582 2.285 160.6
186833597 Sire_181809161 Dam_181566399 186_6_181_V_F 38.74 1982 2692 1214 710 1.71 6.92
186833605 Sire_181809161 Dam_181805304 186_6_181_V_F 37.61 1864 2522 1074 658 1.632 -45.92
186833627 Sire_181805533 Dam_181563389 186_6_181_V_F 40.43 1838 2752 1474 914 1.613 97.6
186833631 Sire_181805533 Dam_181565952 186_6_181_V_F 38.45 1856 2253 860 397 2.166 11.38
186833633 Sire_181805533 Dam_181565952 186_6_181_V_M 45.87 2174 3060 1393 886 1.572 -27.29
186833639 Sire_181805533 Dam_181567591 186_6_181_V_M 49.64 2394 3249 1494 855 1.747 52.43
186833641 Sire_181805533 Dam_181567591 186_6_181_V_F 44.16 1844 2624 1312 780 1.682 72.01
186833661 Sire_181805533 Dam_181804144 186_6_181_V_F 38.09 2017 2958 1360 941 1.445 -95.14
186833663 Sire_181805533 Dam_181804144 186_6_181_V_F 47.93 1954 2531 1078 577 1.868 15.97
186833687 Sire_181565043 Dam_181801273 186_6_181_V_F 38.23 1842 2562 1268 720 1.761 90.43
186833703 Sire_181565043 Dam_181980389 186_6_181_V_F 45.59 2030 2776 1348 746 1.807 90.16
186833709 Sire_181802793 Dam_181804484 186_6_181_V_M 49.4 2260 2882 1223 622 1.966 20
186833715 Sire_181806675 Dam_181563473 186_6_181_V_F 35.73 1893 2575 1140 682 1.672 -12.91
186833721 Sire_181806675 Dam_181980365 186_6_181_V_M 52.67 2282 3226 1484 944 1.572 -12.31
186833723 Sire_181806675 Dam_181566686 186_6_181_V_F 33.88 1871 2676 1218 805 1.513 -55.43
186833735 Sire_181806675 Dam_181565955 186_6_181_V_F 36.36 1847 2560 1190 713 1.669 18.22
186833753 Sire_181806675 Dam_181980497 186_6_181_V_F 39.21 1875 2539 1184 664 1.783 54.76
186833765 Sire_181806368 Dam_181566574 186_6_181_V_F 38.89 1852 2698 1302 846 1.539 -8.29
186833771 Sire_181806368 Dam_181802684 186_6_181_V_F 35.38 1899 2558 1208 659 1.833 77.09
186833787 Sire_181806368 Dam_181807920 186_6_181_V_F 46.86 2100 2810 1288 710 1.814 47.36
186833797 Sire_181803884 Dam_181563998 186_6_181_V_F 45.79 2075 2591 1070 516 2.074 36.43
186833801 Sire_181803884 Dam_181801532 186_6_181_V_F 37.9 1869 2579 1118 710 1.575 -56.94
186833811 Sire_181803884 Dam_181806677 186_6_181_V_F 36.48 1812 2472 1105 660 1.674 -2.19
186833813 Sire_181803884 Dam_181980387 186_6_181_V_F 40.99 1906 2540 1212 634 1.912 104.87
186833831 Sire_181803493 Dam_181564016 186_6_181_V_M 44.91 2334 2925 1202 591 2.034 10.27
186833835 Sire_181803493 Dam_181566828 186_6_181_V_F 34.42 1904 2636 1150 732 1.571 -57.57
186833839 Sire_181803493 Dam_181800250 186_6_181_V_M 41.43 2356 3204 1338 848 1.578 -88.82
186833843 Sire_181803493 Dam_181806654 186_6_181_V_F 39.16 1800 2558 1208 758 1.594 3.2
186833851 Sire_181808629 Dam_181565046 186_6_181_V_F 39.97 1900 2670 1254 770 1.629 8.39
186833855 Sire_181808629 Dam_181807918 186_6_181_V_F 32.16 1878 2374 1012 496 2.04 55.08
186833865 Sire_181808629 Dam_181802789 186_6_181_V_F 43.58 1920 2534 1080 614 1.759 -10.5
186833869 Sire_181808629 Dam_181568009 186_6_181_V_F 32.84 1857 2696 1236 839 1.473 -68.5
186833873 Sire_181808629 Dam_181802978 186_6_181_V_F 42.7 1958 2457 964 499 1.932 -18.77
186833893 Sire_181808629 Dam_181807975 186_6_181_V_F 37.45 1832 2650 1371 818 1.676 95.26
186833897 Sire_181806676 Dam_181802139 186_6_181_V_F 34.71 1762 2552 1293 790 1.637 66.03
186833909 Sire_181806676 Dam_181806087 186_6_181_V_F 33.19 1838 2632 1236 794 1.557 -16.71
186833931 Sire_181807126 Dam_181802114 186_6_181_V_F 30.93 1816 2389 970 573 1.693 -48.66
186833933 Sire_181807126 Dam_181802114 186_6_181_V_F 36.11 1850 2550 1212 700 1.731 52.77
186833935 Sire_181807126 Dam_181802114 186_6_181_V_F 39.72 2104 2618 1039 514 2.021 -0.75
186833945 Sire_181980768 Dam_181564654 186_6_181_V_F 39.87 1965 2628 1168 663 1.762 14.2
186833969 Sire_181980768 Dam_181807641 186_6_181_V_M 41.61 2242 2908 1320 666 1.982 81.6
186833981 Sire_181980768 Dam_181809909 186_6_181_V_M 47.27 2302 3468 1778 1166 1.525 78.38
186833989 Sire_181563547 Dam_181807531 186_6_181_V_F 41.73 1952 2596 1052 644 1.634 -78.52
186833993 Sire_181563547 Dam_181800797 186_6_181_V_F 42.97 1896 2680 1319 784 1.682 60.1
186833999 Sire_181563547 Dam_181801357 186_6_181_V_F 41.67 1810 2202 797 392 2.033 -33.39
186834009 Sire_181563547 Dam_181807833 186_6_181_V_F 36.26 1855 2442 1004 587 1.71 -40.18
186834017 Sire_180558985 Dam_180545744 186_6_180_Y_M 39.72 2177 2636 864 459 1.882 -174.5
186834021 Sire_180558985 Dam_180555709 186_6_180_Y_M 46.85 2274 3024 1312 750 1.749 -8.77
186834033 Sire_180558985 Dam_180559310 186_6_180_Y_M 43.07 2312 3205 1378 893 1.543 -79.32
186834047 Sire_180547373 Dam_180561870 186_6_180_Y_F 42.59 1963 2788 1308 825 1.585 -12.21
186834049 Sire_180547373 Dam_180550752 186_6_180_Y_F 38.04 1787 2464 1080 677 1.595 -37.61
186834061 Sire_180547373 Dam_180554649 186_6_180_Y_F 35.05 1881 2632 1152 751 1.534 -68.62
186834065 Sire_180547373 Dam_180556195 186_6_180_Y_M 43.47 2224 2706 999 482 2.073 -70.58
186834077 Sire_180547373 Dam_180561719 186_6_180_Y_F 32.59 1860 2368 952 508 1.874 -12.17
186834081 Sire_180547373 Dam_180562491 186_6_180_Y_M 40.18 2172 3206 1551 1034 1.5 -1.41
186834097 Sire_180559794 Dam_180551288 186_6_180_Y_F 40.8 1878 2358 945 480 1.969 4.57
186834129 Sire_180561468 Dam_180549094 186_6_180_Y_M 48.22 2284 3078 1401 794 1.764 38.59
186834131 Sire_180561468 Dam_180549094 186_6_180_Y_F 46.31 2046 2660 964 614 1.57 -162.3
186834133 Sire_180561468 Dam_180549321 186_6_180_Y_M 49.94 2215 2984 1288 769 1.675 -36.63
186834145 Sire_180561468 Dam_180554330 186_6_180_Y_F 44.18 2044 2818 1304 774 1.685 13.32
186834147 Sire_180561468 Dam_180554723 186_6_180_Y_F 41.76 2020 2780 1276 760 1.679 6.57
186834159 Sire_180561468 Dam_180558670 186_6_180_Y_F 37.92 1894 2636 1152 742 1.553 -63.04
186834161 Sire_180561468 Dam_180559305 186_6_180_Y_F 38 1863 2406 966 543 1.779 -35.1
186834165 Sire_180561468 Dam_180559305 186_6_180_Y_F 46.97 2082 2627 1132 545 2.077 66.55
186834173 Sire_180561468 Dam_180561271 186_6_180_Y_F 36.09 1904 2688 1332 784 1.699 70.83
186834177 Sire_180553884 Dam_180545992 186_6_180_Y_F 45.44 1901 2464 1064 563 1.89 31.48
186834179 Sire_180553884 Dam_180545992 186_6_180_Y_M 46.13 2329 3180 1350 851 1.586 -73.49
186834181 Sire_180553884 Dam_180545992 186_6_180_Y_M 49.62 2310 3098 1336 788 1.695 -26.83
186834193 Sire_180553884 Dam_180552126 186_6_180_Y_F 39.25 1856 2542 1142 686 1.665 -4.51
186834197 Sire_180553884 Dam_180552126 186_6_180_Y_M 50.42 2239 3256 1556 1017 1.53 3.89
186834207 Sire_180553884 Dam_180559607 186_6_180_Y_M 53.09 2503 3305 1448 802 1.805 29.61
186834211 Sire_180553884 Dam_180560947 186_6_180_Y_F 46.65 2021 2495 982 474 2.072 7.08
186834215 Sire_180553884 Dam_180562437 186_6_180_Y_M 45.4 2321 3037 1258 716 1.757 -42.79
186834219 Sire_180551094 Dam_180546560 186_6_180_Y_F 37.98 1841 2262 856 421 2.033 -13.09
186834225 Sire_180551094 Dam_180549517 186_6_180_Y_F 44.08 2030 2676 1114 646 1.724 -40.77
186834231 Sire_180551094 Dam_180551012 186_6_180_Y_M 38.38 2297 3118 1386 821 1.688 -3.49
186834251 Sire_180551094 Dam_180557421 186_6_180_Y_F 37.37 1843 2483 1052 640 1.644 -43.4
186834253 Sire_180562245 Dam_180545770 186_6_180_Y_M 48.76 2186 2706 1016 520 1.954 -79.14
186834255 Sire_180562245 Dam_180545946 186_6_180_Y_F 36.54 2019 2766 1164 747 1.558 -91.74
186834259 Sire_180562245 Dam_180546124 186_6_180_Y_F 39.92 1931 2423 996 492 2.024 28.13
186834271 Sire_180562245 Dam_180557428 186_6_180_Y_M 45.03 2180 3038 1371 858 1.598 -25.55
186834275 Sire_180562245 Dam_180558866 186_6_180_Y_F 37.47 1941 2742 1270 801 1.586 -19.22
186834289 Sire_180553222 Dam_180546878 186_6_180_Y_M 44.18 2209 2911 1216 702 1.732 -47.29
186834295 Sire_180553222 Dam_180553661 186_6_180_Y_M 40.45 2220 2946 1349 726 1.858 61.77
186834297 Sire_180553222 Dam_180553661 186_6_180_Y_M 39.02 2248 3022 1282 774 1.656 -54.47
186834299 Sire_180553222 Dam_180555931 186_6_180_Y_F 36.75 2075 2736 1192 661 1.803 8.97
186834313 Sire_180553222 Dam_180548405 186_6_180_Y_M 43.91 2236 2918 1252 682 1.836 0.61
186834315 Sire_180560009 Dam_180546239 186_6_180_Y_F 45.84 1989 2499 1008 510 1.976 5.08
186834321 Sire_180560009 Dam_180548638 186_6_180_Y_F 34.46 1816 2296 873 480 1.819 -49.8
186834327 Sire_180560009 Dam_180549417 186_6_180_Y_F 38.78 1854 2596 1120 742 1.509 -83.66
186834339 Sire_180560009 Dam_180553591 186_6_180_Y_F 36.7 1903 2612 1226 709 1.729 42.42
186834357 Sire_180560009 Dam_180561047 186_6_180_Y_F 35.07 1832 2472 1142 640 1.784 49.73
186834367 Sire_180550789 Dam_180546044 186_6_180_Y_F 37.25 1906 2410 970 504 1.925 -3.13
186834371 Sire_180550789 Dam_180546222 186_6_180_Y_F 31.87 1766 2352 1002 586 1.71 -15.84
186834375 Sire_180550789 Dam_180552025 186_6_180_Y_M 41.83 2246 3012 1366 766 1.783 37.14
186834381 Sire_180550789 Dam_180552453 186_6_180_Y_F 42.2 1853 2346 1000 493 2.028 53.28
186834413 Sire_180548654 Dam_180554931 186_6_180_Y_F 45.77 2021 2726 1158 705 1.643 -55.02
186834419 Sire_180548654 Dam_180557302 186_6_180_Y_F 40.49 2063 2926 1284 863 1.488 -103.8
186834423 Sire_180548654 Dam_180559246 186_6_180_Y_F 44.12 1784 2504 1152 720 1.6 -9.08
186834439 Sire_180561663 Dam_180556567 186_6_180_Y_F 42.36 2017 2549 984 532 1.85 -49.56
186834447 Sire_180561663 Dam_180552029 186_6_180_Y_F 43.96 1947 2404 1058 457 2.315 121.65
186834469 Sire_180561663 Dam_180562243 186_6_180_Y_M 53.33 2189 2878 1232 689 1.788 -15.18
186834477 Sire_180555927 Dam_180545641 186_6_180_Y_F 47.36 2079 2917 1456 838 1.737 89.39
186834479 Sire_180555927 Dam_180547380 186_6_180_Y_F 44.68 1944 2739 1328 795 1.67 44.11
186834481 Sire_180555927 Dam_180547380 186_6_180_Y_M 40.25 2258 3028 1422 770 1.847 86.88
186834487 Sire_180555927 Dam_180559603 186_6_180_Y_F 37.83 1856 2613 1314 757 1.736 94.31
186834495 Sire_180555927 Dam_180555835 186_6_180_Y_F 40.74 2020 2497 914 477 1.916 -63.73
186834499 Sire_180555927 Dam_180556565 186_6_180_Y_F 40.67 2052 2554 920 502 1.833 -92.6
186834503 Sire_180555927 Dam_180556689 186_6_180_Y_M 44.16 2362 3222 1426 860 1.658 -12.91
186834505 Sire_180555927 Dam_180557316 186_6_180_Y_F 37.43 1994 2794 1296 800 1.62 -7.26
186834525 Sire_180555837 Dam_180554617 186_6_180_Y_F 42.4 1918 2513 1144 595 1.923 73.66
186834529 Sire_180555837 Dam_180557338 186_6_180_Y_F 39.31 1834 2340 901 506 1.781 -53.72
186834535 Sire_180555837 Dam_180562615 186_6_180_Y_M 47.89 2289 3159 1338 870 1.538 -93.59
186834543 Sire_180545766 Dam_180546621 186_6_180_Y_M 50.26 2249 2752 1080 503 2.147 -13.96
186834545 Sire_180545766 Dam_180546621 186_6_180_Y_F 46.72 1998 2667 1134 669 1.695 -35.37
186834557 Sire_180545766 Dam_180555071 186_6_180_Y_F 38.41 1828 2328 1102 500 2.204 155.17
186834565 Sire_180545766 Dam_180556581 186_6_180_Y_F 34.94 1960 2636 1120 676 1.657 -45.78
186834579 Sire_180545766 Dam_180562169 186_6_180_Y_F 34.72 1861 2741 1404 880 1.595 56.1
186834597 Sire_180556566 Dam_180550695 186_6_180_Y_M 40.21 2267 3169 1490 902 1.652 34.65
186834603 Sire_180556566 Dam_180551419 186_6_180_Y_F 37.93 1968 2639 1090 671 1.624 -72.9
186834605 Sire_180556566 Dam_180551419 186_6_180_Y_M 40.21 2288 3234 1523 946 1.61 23.56
186834609 Sire_180556566 Dam_180553077 186_6_180_Y_F 44.88 1940 2564 1140 624 1.827 33.51
186834611 Sire_180556566 Dam_180553077 186_6_180_Y_F 36.69 1818 2540 1174 722 1.626 1.19
186834615 Sire_180556566 Dam_180554007 186_6_180_Y_M 40.65 2202 2900 1129 698 1.617 -129.1
186834633 Sire_180555070 Dam_180548390 186_6_180_Y_M 40.6 2140 2710 1221 570 2.142 91.33
186834635 Sire_180555070 Dam_180548390 186_6_180_Y_F 38.03 1900 2543 960 643 1.493 -154.7
186834639 Sire_180555070 Dam_180549302 186_6_180_Y_M 42.72 2146 2992 1390 846 1.643 11.78
186834645 Sire_180555070 Dam_180553897 186_6_180_Y_F 34.84 1792 2534 1169 742 1.575 -17.03
186834649 Sire_180555070 Dam_180553926 186_6_180_Y_F 37.18 1818 2570 1350 752 1.795 146.27
186834655 Sire_180555070 Dam_180556236 186_6_180_Y_F 39.83 1829 2263 898 434 2.069 18.92
186834657 Sire_180555070 Dam_180556236 186_6_180_Y_F 35.41 1888 2424 902 536 1.683 -99
186834659 Sire_180555070 Dam_180558433 186_6_180_Y_F 42.63 2014 2631 1100 617 1.783 -20.32
186834663 Sire_180555070 Dam_180558433 186_6_180_Y_F 38.66 1939 2534 1092 595 1.835 15.68
186834669 Sire_180555070 Dam_180561118 186_6_180_Y_F 37.74 1838 2540 1170 702 1.667 12.12
186834689 Sire_180561006 Dam_180550893 186_6_180_Y_F 44.59 1824 2503 1086 679 1.599 -44.19
186834695 Sire_180561006 Dam_180556580 186_6_180_Y_F 39.07 2046 2708 1102 662 1.665 -73.81
186834699 Sire_180561006 Dam_180556580 186_6_180_Y_F 43.17 1930 2492 940 562 1.673 -99.74
186834719 Sire_180551289 Dam_180551776 186_6_180_Y_M 43.37 2296 3514 1714 1218 1.407 -30.85
186834727 Sire_180551289 Dam_180557018 186_6_180_Y_F 38.07 1984 2558 1047 574 1.824 -20.47
186834733 Sire_180551289 Dam_180558393 186_6_180_Y_M 43.04 2280 3242 1477 962 1.535 -34.99
186834743 Sire_180562737 Dam_180557320 186_6_180_Y_F 36.49 1870 2697 1246 827 1.507 -49.83
186834763 Sire_179974208 Dam_179967712 186_6_179_M_M 51.27 2266 3096 1526 830 1.839 135.36
186834767 Sire_179974208 Dam_179967712 186_6_179_M_M 44.28 2292 3044 1322 752 1.758 -4.57
186834783 Sire_179974208 Dam_179978896 186_6_179_M_F 37.59 1862 2502 1137 640 1.777 36.2
186834797 Sire_179978993 Dam_179544157 186_6_179_M_M 46.53 2252 3042 1376 790 1.742 24.31
186834807 Sire_179544993 Dam_179974515 186_6_179_M_F 29.68 1888 2342 923 454 2.033 6.52
186834817 Sire_179544993 Dam_179978415 186_6_179_M_F 33.36 1909 2404 976 495 1.972 11.29
186834825 Sire_179544993 Dam_179978726 186_6_179_M_F 43.54 2180 2944 1275 764 1.669 -44.06
186834827 Sire_179543943 Dam_179968325 186_6_179_M_F 39.98 2008 2620 1096 612 1.791 -17.46
186834829 Sire_179543943 Dam_179968325 186_6_179_M_M 39.83 2218 3126 1392 908 1.533 -57.8
186834833 Sire_179543943 Dam_179971198 186_6_179_M_F 34.92 1846 2338 952 492 1.935 8.3
186834847 Sire_179979127 Dam_179542112 186_6_179_M_F 41.63 2033 2611 1066 578 1.844 -19.53
186834855 Sire_179979127 Dam_179977646 186_6_179_M_F 40.22 1958 2644 1120 686 1.633 -55.52
186834871 Sire_179972288 Dam_179974669 186_6_179_M_M 49.31 2342 3276 1480 934 1.585 -20.73
